date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2010-05-17,sh.000001,2663.8820,2663.8820,2557.2390,2559.9310,2696.6290,8264832600,88207607272.0000,3,0.006584,1,-5.069218,0
2010-05-18,sh.000001,2555.1410,2603.3200,2529.6250,2594.7830,2559.9310,8279238600,84659769222.0000,3,0.006595,1,1.361445,0
2010-05-19,sh.000001,2581.6300,2623.9590,2554.9840,2587.8070,2594.7830,7137218600,76631733602.0000,3,0.005685,1,-0.268850,0
2010-05-20,sh.000001,2571.5400,2609.6390,2551.4520,2555.9400,2587.8070,6639004400,71961660671.0000,3,0.005288,1,-1.231427,0
2010-05-21,sh.000001,2492.5750,2584.4520,2481.9740,2583.5220,2555.9400,8385609000,86998295723.0000,3,0.006678,1,1.079135,0
2010-05-24,sh.000001,2596.3180,2680.4930,2596.3180,2673.4230,2583.5220,11249727200,121771226183.0000,3,0.008949,1,3.479789,0
2010-05-25,sh.000001,2654.3590,2659.7400,2609.0860,2622.6300,2673.4230,9326905000,101697412562.0000,3,0.007418,1,-1.899932,0
2010-05-26,sh.000001,2620.8530,2644.9410,2610.5100,2625.7930,2622.6300,6871046400,75195627889.0000,3,0.005461,1,0.120607,0
2010-05-27,sh.000001,2615.1050,2662.0810,2583.5480,2655.9180,2625.7930,8788356900,96516279204.0000,3,0.006985,1,1.147272,0
2010-05-28,sh.000001,2680.4030,2686.5420,2641.4050,2655.7670,2655.9180,8694799800,98648768130.0000,3,0.006908,1,-0.005681,0
2010-05-31,sh.000001,2647.8680,2665.3900,2591.5350,2592.1470,2655.7670,7874388200,87203750751.0000,3,0.006256,1,-2.395546,0
2010-06-01,sh.000001,2577.7630,2598.8970,2534.2670,2568.2830,2592.1470,7466611300,79814661762.0000,3,0.005932,1,-0.920627,0
2010-06-02,sh.000001,2548.5420,2572.3430,2521.0570,2571.4230,2568.2830,6486663400,69692518811.0000,3,0.005149,1,0.122266,0
2010-06-03,sh.000001,2575.7700,2596.1370,2551.5290,2552.6560,2571.4230,6950232800,74462434052.0000,3,0.005517,1,-0.729833,0
2010-06-04,sh.000001,2536.2310,2556.9690,2527.8730,2553.5930,2552.6560,5651849500,60645956510.0000,3,0.004485,1,0.036707,0
2010-06-07,sh.000001,2508.3290,2527.1040,2491.6610,2511.7290,2553.5930,6569798800,70153783991.0000,3,0.005212,1,-1.639416,0
2010-06-08,sh.000001,2510.0840,2531.8820,2491.6470,2513.9470,2511.7290,6303246800,69342653328.0000,3,0.004986,1,0.088306,0
2010-06-09,sh.000001,2523.8790,2589.4730,2501.1180,2583.8700,2513.9470,9603098400,102662530103.0000,3,0.007590,1,2.781407,0
2010-06-10,sh.000001,2561.5490,2581.0470,2554.7870,2562.5800,2583.8700,7458396400,80569289041.0000,3,0.005882,1,-0.823959,0
2010-06-11,sh.000001,2574.8990,2590.9790,2566.6160,2569.9420,2562.5800,6651928000,73920367262.0000,3,0.005246,1,0.287281,0
2010-06-17,sh.000001,2588.9650,2595.5090,2559.7230,2560.2450,2569.9420,5495703900,61650699806.0000,3,0.004331,1,-0.377315,0
2010-06-18,sh.000001,2556.6020,2568.8610,2505.3270,2513.2220,2560.2450,6721845300,72840913127.0000,3,0.005294,1,-1.836668,0
2010-06-21,sh.000001,2517.2920,2587.3400,2504.3150,2586.2100,2513.2220,7855442500,81694028138.0000,3,0.006177,1,2.904162,0
2010-06-22,sh.000001,2579.6310,2598.3530,2572.9620,2588.6980,2586.2100,6368145900,65898436608.0000,3,0.005007,1,0.096204,0
2010-06-23,sh.000001,2576.3430,2593.6730,2546.5200,2569.8720,2588.6980,5877682200,61894821152.0000,3,0.004607,1,-0.727235,0
2010-06-24,sh.000001,2563.6390,2586.8980,2554.3420,2566.7450,2569.8720,4885657100,51020728773.0000,3,0.003817,1,-0.121677,0
2010-06-25,sh.000001,2556.5400,2572.8320,2534.2690,2552.8170,2566.7450,5007885200,51687997766.0000,3,0.003912,1,-0.542641,0
2010-06-28,sh.000001,2550.6490,2561.4850,2528.3850,2535.2780,2552.8170,4320393800,45257330900.0000,3,0.003372,1,-0.687038,0
2010-06-29,sh.000001,2534.4960,2541.1420,2425.9270,2427.0530,2535.2780,7374490400,71361871448.0000,3,0.005753,1,-4.268766,0
2010-06-30,sh.000001,2409.5420,2411.4410,2382.3580,2398.3700,2427.0530,5521056900,51154351342.0000,3,0.004307,1,-1.181798,0
2010-07-01,sh.000001,2393.9470,2410.7690,2371.7780,2373.7920,2398.3700,4996768600,46415158479.0000,3,0.003898,1,-1.024785,0
2010-07-02,sh.000001,2371.3230,2386.4000,2319.7390,2382.9010,2373.7920,6832957000,61545270259.0000,3,0.005325,1,0.383727,0
2010-07-05,sh.000001,2358.7570,2378.0880,2335.5710,2363.9470,2382.9010,4799645200,42999668092.0000,3,0.003739,1,-0.795411,0
2010-07-06,sh.000001,2358.2840,2409.7830,2356.5530,2409.4240,2363.9470,6136429500,55618257338.0000,3,0.004780,1,1.923776,0
2010-07-07,sh.000001,2407.6650,2421.6790,2392.5670,2421.1170,2409.4240,5611070000,52493745444.0000,3,0.004371,1,0.485297,0
2010-07-08,sh.000001,2429.6760,2436.2830,2402.0020,2415.1500,2421.1170,5448595400,50449202545.0000,3,0.004243,1,-0.246458,0
2010-07-09,sh.000001,2416.5800,2485.6000,2398.6760,2470.9230,2415.1500,8589014800,81834661782.0000,3,0.006688,1,2.309306,0
2010-07-12,sh.000001,2468.5410,2501.0240,2455.8140,2490.7180,2470.9230,8292234900,81580605524.0000,3,0.006448,1,0.801114,0
2010-07-13,sh.000001,2468.6900,2468.6900,2439.2430,2450.2860,2490.7180,6632701900,63392043165.0000,3,0.005156,1,-1.623312,0
2010-07-14,sh.000001,2456.1030,2494.5890,2456.1030,2470.4400,2450.2860,7294614500,70221217634.0000,3,0.005668,1,0.822518,0
2010-07-15,sh.000001,2465.9890,2487.2370,2423.6490,2424.3040,2470.4400,10553923900,72186340168.0000,3,0.008171,1,-1.867521,0
2010-07-16,sh.000001,2414.6810,2428.4640,2389.0710,2424.2710,2424.3040,7079330300,55992242757.0000,3,0.005476,1,-0.001360,0
2010-07-19,sh.000001,2399.5800,2484.1940,2392.2730,2475.4210,2424.2710,8883896200,79475296793.0000,3,0.006863,1,2.109909,0
2010-07-20,sh.000001,2477.7530,2530.3310,2477.4600,2528.7300,2475.4210,11859837400,111641750850.0000,3,0.009144,1,2.153536,0
2010-07-21,sh.000001,2529.6190,2553.4520,2520.1490,2535.3940,2528.7300,11424783200,105772526002.0000,3,0.008807,1,0.263534,0
2010-07-22,sh.000001,2525.9760,2563.2390,2522.2010,2562.4060,2535.3940,10593421700,95754900535.0000,3,0.008166,1,1.065395,0
2010-07-23,sh.000001,2566.8510,2579.5230,2549.2370,2572.0280,2562.4060,11437314900,101168593469.0000,3,0.008817,1,0.375509,0
2010-07-26,sh.000001,2576.3720,2589.4840,2556.4660,2588.6830,2572.0280,9332648600,88588775158.0000,3,0.007186,1,0.647545,0
2010-07-27,sh.000001,2581.5900,2587.9970,2565.6360,2575.3680,2588.6830,8660523600,85156951249.0000,3,0.006665,1,-0.514361,0
2010-07-28,sh.000001,2574.3220,2636.0020,2564.1560,2633.6630,2575.3680,12897953800,121947192666.0000,3,0.009919,1,2.263566,0
2010-07-29,sh.000001,2635.0480,2656.4080,2623.9440,2648.1160,2633.6630,13912360500,131200311086.0000,3,0.010615,1,0.548775,0
2010-07-30,sh.000001,2642.8520,2643.0350,2614.7320,2637.5030,2648.1160,9477378800,94120939833.0000,3,0.007231,1,-0.400777,0
2010-08-02,sh.000001,2635.8070,2675.7620,2633.6470,2672.5160,2637.5030,11294463300,110228613034.0000,3,0.008617,1,1.327513,0
2010-08-03,sh.000001,2678.7910,2681.7860,2626.7220,2627.0020,2672.5160,12797109400,130397499771.0000,3,0.009762,1,-1.703045,0
2010-08-04,sh.000001,2620.4990,2638.8980,2589.9880,2638.5220,2627.0020,11212373700,112845728860.0000,3,0.008553,1,0.438523,0
2010-08-05,sh.000001,2636.2430,2640.5890,2606.6220,2620.7570,2638.5220,11351438200,115426381331.0000,3,0.008658,1,-0.673289,0
2010-08-06,sh.000001,2618.7130,2659.4120,2598.9130,2658.3920,2620.7570,12092728600,123364528412.0000,3,0.009223,1,1.436036,0
2010-08-09,sh.000001,2656.3640,2676.0900,2650.3970,2672.5330,2658.3920,11996475000,126557183721.0000,3,0.009144,1,0.531933,0
2010-08-10,sh.000001,2672.7930,2675.3130,2594.3360,2595.2740,2672.5330,12701002100,129567701180.0000,3,0.009680,1,-2.890854,0
2010-08-11,sh.000001,2587.6150,2618.4510,2586.0180,2607.4970,2595.2740,8694146100,88751831976.0000,3,0.006625,1,0.470977,0
2010-08-12,sh.000001,2584.9190,2608.7610,2570.9630,2575.4750,2607.4970,9267520300,96005861113.0000,3,0.007061,1,-1.228073,0
2010-08-13,sh.000001,2576.6870,2607.0330,2564.8380,2606.7000,2575.4750,8882045000,91342498292.0000,3,0.006767,1,1.212392,0
2010-08-16,sh.000001,2603.7920,2665.3140,2596.7710,2661.7080,2606.7000,12586282300,130736851353.0000,3,0.009585,1,2.110257,0
2010-08-17,sh.000001,2663.1840,2677.5700,2654.0110,2671.8930,2661.7080,12263829400,128597720025.0000,3,0.009335,1,0.382651,0
2010-08-18,sh.000001,2674.5010,2687.7600,2654.4080,2666.3010,2671.8930,13625434800,128831042372.0000,3,0.010366,1,-0.209291,0
2010-08-19,sh.000001,2669.4310,2701.9300,2659.2970,2687.9790,2666.3010,12844161300,133233657247.0000,3,0.009772,1,0.813036,0
2010-08-20,sh.000001,2677.0190,2683.2880,2636.9080,2642.3070,2687.9790,11617218400,119817337630.0000,3,0.008816,1,-1.699125,0
2010-08-23,sh.000001,2637.8200,2656.1160,2629.7070,2639.3660,2642.3070,8813653900,91492887897.0000,3,0.006688,1,-0.111301,0
2010-08-24,sh.000001,2636.5320,2667.1710,2614.5630,2650.3070,2639.3660,10724363900,106318342845.0000,3,0.008138,1,0.414528,0
2010-08-25,sh.000001,2634.9500,2645.5030,2595.7280,2596.5800,2650.3070,10969582800,108265742170.0000,3,0.008323,1,-2.027192,0
2010-08-26,sh.000001,2604.8820,2616.9620,2590.6140,2603.4810,2596.5800,8031385700,81805454775.0000,3,0.006091,1,0.265768,0
2010-08-27,sh.000001,2602.5010,2613.4870,2588.6430,2610.7420,2603.4810,7046609400,75183467792.0000,3,0.005344,1,0.278895,0
2010-08-30,sh.000001,2622.2660,2656.3550,2620.1900,2652.6640,2610.7420,11047952500,120862400137.0000,3,0.008374,1,1.605755,0
2010-08-31,sh.000001,2644.7870,2647.2530,2626.7930,2638.7980,2652.6640,11089024500,124753743789.0000,3,0.008404,1,-0.522718,0
2010-09-01,sh.000001,2641.0530,2662.8760,2604.4870,2622.8820,2638.7980,12716494000,138493970597.0000,3,0.009619,1,-0.603154,0
2010-09-02,sh.000001,2646.8930,2659.9780,2636.4180,2655.7760,2622.8820,12407623800,142065830978.0000,3,0.009385,1,1.254109,0
2010-09-03,sh.000001,2658.1290,2660.5390,2631.8510,2655.3940,2655.7760,12945652600,145975238598.0000,3,0.009792,1,-0.014378,0
2010-09-06,sh.000001,2667.1950,2698.6010,2664.2390,2696.2500,2655.3940,14420906600,160243816004.0000,3,0.010904,1,1.538602,0
2010-09-07,sh.000001,2698.2180,2704.9330,2679.0230,2698.3630,2696.2500,11223153900,123619813540.0000,3,0.008486,1,0.078369,0
2010-09-08,sh.000001,2687.7110,2695.8450,2674.3210,2695.2910,2698.3630,11351940900,130961458935.0000,3,0.008584,1,-0.113848,0
2010-09-09,sh.000001,2698.6380,2698.6380,2651.6020,2656.3520,2695.2910,13298943400,156158833536.0000,3,0.010056,1,-1.444704,0
2010-09-10,sh.000001,2657.2350,2667.8370,2628.8290,2663.2090,2656.3520,11304115100,134130260640.0000,3,0.008547,1,0.258134,0
2010-09-13,sh.000001,2665.6550,2696.6740,2660.6070,2688.3200,2663.2090,11791891400,140796348383.0000,3,0.008916,1,0.942888,0
2010-09-14,sh.000001,2694.0690,2703.7810,2678.9740,2688.5220,2688.3200,12071241000,141033358691.0000,3,0.009125,1,0.007510,0
2010-09-15,sh.000001,2688.3860,2688.4900,2645.8640,2652.5030,2688.5220,12203981500,138474774688.0000,3,0.009226,1,-1.339734,0
2010-09-16,sh.000001,2646.9210,2653.2720,2583.3370,2602.4650,2652.5030,11899820000,128503047306.0000,3,0.008990,1,-1.886439,0
2010-09-17,sh.000001,2607.5510,2615.0790,2592.5350,2598.6890,2602.4650,8317135700,94655424363.0000,3,0.006283,1,-0.145098,0
2010-09-20,sh.000001,2601.4820,2607.3470,2573.6290,2588.7130,2598.6890,7946951900,89768763346.0000,3,0.005993,1,-0.383889,0
2010-09-21,sh.000001,2593.7630,2601.0990,2580.1770,2591.5500,2588.7130,5810140600,66352718904.0000,3,0.004381,1,0.109597,0
2010-09-27,sh.000001,2600.5400,2629.0450,2597.1390,2627.9670,2591.5500,7684465800,90540412831.0000,3,0.005780,1,1.405221,0
2010-09-28,sh.000001,2625.3260,2625.3260,2607.0180,2611.3540,2627.9670,9311743000,115009083324.0000,3,0.007004,1,-0.632163,0
2010-09-29,sh.000001,2608.9190,2634.1240,2603.9270,2610.6780,2611.3540,8861866300,105883851593.0000,3,0.006659,1,-0.025888,0
2010-09-30,sh.000001,2599.7150,2655.9990,2597.5970,2655.6580,2610.6780,8958036100,107081515672.0000,3,0.006732,1,1.722923,0
2010-10-08,sh.000001,2681.2530,2747.8050,2677.9940,2738.7440,2655.6580,13575954300,167614337357.0000,3,0.010196,1,3.128639,0
2010-10-11,sh.000001,2755.0260,2823.5970,2755.0260,2806.9420,2738.7440,20753526500,253469816327.0000,3,0.015416,1,2.490120,0
2010-10-12,sh.000001,2795.7640,2843.4280,2782.3410,2841.4070,2806.9420,16742832700,211787463156.0000,3,0.012436,1,1.227852,0
2010-10-13,sh.000001,2842.1380,2862.0350,2826.2210,2861.3610,2841.4070,18528167100,228385387870.0000,3,0.013761,1,0.702261,0
2010-10-14,sh.000001,2881.5520,2919.4140,2864.5190,2879.6360,2861.3610,22946170900,264682458591.0000,3,0.017036,1,0.638679,0
2010-10-15,sh.000001,2863.7380,2971.1600,2858.2160,2971.1600,2879.6360,23656855800,272950778561.0000,3,0.017492,1,3.178316,0
2010-10-18,sh.000001,2985.4620,3026.0990,2944.7150,2955.2270,2971.1600,26331693800,301231086927.0000,3,0.019469,1,-0.536250,0
2010-10-19,sh.000001,2949.6300,3002.3710,2931.9100,3001.8530,2955.2270,17066782800,199628281855.0000,3,0.012608,1,1.577746,0
2010-10-20,sh.000001,2947.5110,3041.1510,2942.5050,3003.9510,3001.8530,20780442400,262064859271.0000,3,0.015351,1,0.069887,0
2010-10-21,sh.000001,3009.2250,3018.2440,2958.5460,2983.5330,3003.9510,16143614100,205073033663.0000,3,0.011926,1,-0.679704,0
2010-10-22,sh.000001,2976.7540,2997.6240,2954.6190,2975.0430,2983.5330,14707988100,194901562536.0000,3,0.010827,1,-0.284562,0
2010-10-25,sh.000001,2979.7060,3051.5390,2959.2980,3051.4190,2975.0430,19211424300,251711409457.0000,3,0.014141,1,2.567223,0
2010-10-26,sh.000001,3065.8440,3073.3840,3017.8180,3041.5430,3051.4190,19877890800,260361924707.0000,3,0.014631,1,-0.323652,0
2010-10-27,sh.000001,3031.6450,3056.3990,2988.8710,2997.0480,3041.5430,17626828000,230105302322.0000,3,0.012972,1,-1.462905,0
2010-10-28,sh.000001,2989.2900,3007.0130,2969.3040,2992.5790,2997.0480,14353793300,185681185119.0000,3,0.010563,1,-0.149113,0
2010-10-29,sh.000001,2993.2960,2996.7740,2955.4800,2978.8350,2992.5790,14710975400,194560385949.0000,3,0.010826,1,-0.459274,0
2010-11-01,sh.000001,2986.8860,3054.0500,2986.8860,3054.0210,2978.8350,18624318000,251047187661.0000,3,0.013702,1,2.524008,0
2010-11-02,sh.000001,3061.6310,3089.5680,3029.3240,3045.4340,3054.0210,22494728300,306509480691.0000,3,0.016534,1,-0.281168,0
2010-11-03,sh.000001,3044.0220,3069.0660,3017.0980,3030.9880,3045.4340,18984803200,243967884564.0000,3,0.013954,1,-0.474351,0
2010-11-04,sh.000001,3035.3660,3087.4210,3035.3660,3086.9390,3030.9880,17685709600,228103070952.0000,3,0.012999,1,1.845963,0
2010-11-05,sh.000001,3129.8700,3142.5890,3105.9210,3129.4970,3086.9390,21195580300,273178387115.0000,3,0.015568,1,1.378651,0
2010-11-08,sh.000001,3140.3950,3160.6990,3124.0910,3159.5120,3129.4970,20541796000,259242023178.0000,3,0.013487,1,0.959096,0
2010-11-09,sh.000001,3159.0190,3159.0190,3110.3430,3135.0000,3159.5120,19245574600,248089377253.0000,3,0.012636,1,-0.775815,0
2010-11-10,sh.000001,3120.4400,3124.2560,3093.8780,3115.3560,3135.0000,18505242300,248974312235.0000,3,0.012149,1,-0.626604,0
2010-11-11,sh.000001,3108.5110,3186.7200,3102.7740,3147.7440,3115.3560,21027474300,286984448926.0000,3,0.013643,1,1.039622,0
2010-11-12,sh.000001,3121.9220,3150.1460,2975.1630,2985.4350,3147.7440,23308495800,298405913630.0000,3,0.015122,1,-5.156354,0
2010-11-15,sh.000001,2984.8720,3016.1310,2939.6800,3014.4130,2985.4350,15315244800,197094095394.0000,3,0.009932,1,0.970647,0
2010-11-16,sh.000001,3007.6430,3007.6430,2885.7530,2894.5380,3014.4130,17108937300,221674190365.0000,3,0.011090,1,-3.976728,0
2010-11-17,sh.000001,2852.4780,2891.0520,2824.1210,2838.8570,2894.5380,12378026100,158701993085.0000,3,0.008015,1,-1.923663,0
2010-11-18,sh.000001,2855.6050,2873.6960,2827.1790,2865.4520,2838.8570,10222618200,127770552363.0000,3,0.006613,1,0.936820,0
2010-11-19,sh.000001,2879.6550,2888.7500,2806.6440,2888.5660,2865.4520,12377846000,155775076598.0000,3,0.008007,1,0.806645,0
2010-11-22,sh.000001,2861.6060,2904.9700,2852.7740,2884.3710,2888.5660,12711771600,162685478702.0000,3,0.008223,1,-0.145222,0
2010-11-23,sh.000001,2872.1720,2872.1720,2791.5840,2828.2820,2884.3710,11631195600,145079505571.0000,3,0.007523,1,-1.944587,0
2010-11-24,sh.000001,2794.8640,2861.4850,2794.8640,2859.9360,2828.2820,11615623800,147881632989.0000,3,0.007456,1,1.119197,0
2010-11-25,sh.000001,2875.8580,2901.6750,2856.9620,2898.2610,2859.9360,13160845300,167185489070.0000,3,0.008448,1,1.340063,0
2010-11-26,sh.000001,2890.2870,2894.4210,2851.9570,2871.6980,2898.2610,11086619100,143563927853.0000,3,0.007116,1,-0.916515,0
2010-11-29,sh.000001,2861.1490,2878.8270,2841.7950,2866.3560,2871.6980,10245254200,133970912192.0000,3,0.006565,1,-0.186024,0
2010-11-30,sh.000001,2863.4120,2881.1600,2758.9240,2820.1810,2866.3560,13932486300,173085021719.0000,3,0.008928,1,-1.610932,0
2010-12-01,sh.000001,2810.5430,2834.1990,2795.8110,2823.4490,2820.1810,8126329600,104257887056.0000,3,0.005205,1,0.115881,0
2010-12-02,sh.000001,2860.4640,2870.8060,2841.4730,2843.6070,2823.4490,10419575500,132216371806.0000,3,0.006674,1,0.713948,0
2010-12-03,sh.000001,2846.7250,2853.4010,2822.7430,2842.4310,2843.6070,8352101000,105926905632.0000,3,0.005350,1,-0.041357,0
2010-12-06,sh.000001,2850.3820,2871.4070,2831.6970,2857.1780,2842.4310,8977305500,110832357332.0000,3,0.005706,1,0.518819,0
2010-12-07,sh.000001,2843.7670,2884.5300,2809.1100,2875.8610,2857.1780,8678549700,111266697682.0000,3,0.005514,1,0.653901,0
2010-12-08,sh.000001,2868.7330,2880.5580,2843.9400,2848.5460,2875.8610,8670737900,110227180945.0000,3,0.005509,1,-0.949809,0
2010-12-09,sh.000001,2837.6150,2854.7000,2808.5060,2810.9490,2848.5460,9462255200,108747831200.0000,3,0.006011,1,-1.319864,0
2010-12-10,sh.000001,2798.7360,2850.4220,2792.5220,2841.0400,2810.9490,8049610800,98203063221.0000,3,0.005113,1,1.070495,0
2010-12-13,sh.000001,2850.3250,2923.7740,2847.6580,2922.9540,2841.0400,12887846800,159949594346.0000,3,0.008158,1,2.883242,0
2010-12-14,sh.000001,2928.3000,2933.4070,2912.4200,2927.0770,2922.9540,12094493600,152967337113.0000,3,0.007655,1,0.141049,0
2010-12-15,sh.000001,2927.2640,2939.0500,2905.6490,2911.4140,2927.0770,10946248900,143370183684.0000,3,0.006923,1,-0.535102,0
2010-12-16,sh.000001,2908.8650,2921.2750,2891.8580,2898.1380,2911.4140,8760631300,109770051795.0000,3,0.005540,1,-0.456003,0
2010-12-17,sh.000001,2896.7700,2898.8120,2881.0040,2893.7400,2898.1380,7367713600,93857086844.0000,3,0.004650,1,-0.151751,0
2010-12-20,sh.000001,2901.4700,2911.5610,2804.5560,2852.9160,2893.7400,11375549500,146605402004.0000,3,0.007171,1,-1.410769,0
2010-12-21,sh.000001,2857.5890,2908.1660,2846.6330,2904.1150,2852.9160,10682562300,136465367525.0000,3,0.006733,1,1.794619,0
2010-12-22,sh.000001,2910.7310,2917.1990,2867.0490,2877.9000,2904.1150,9832555700,126067397507.0000,3,0.006196,1,-0.902688,0
2010-12-23,sh.000001,2874.2020,2893.7110,2849.8360,2855.2200,2877.9000,8900248800,109372940622.0000,3,0.005607,1,-0.788072,0
2010-12-24,sh.000001,2841.3460,2853.4860,2813.4960,2835.1570,2855.2200,8121684800,95886756272.0000,3,0.005115,1,-0.702677,0
2010-12-27,sh.000001,2842.8070,2876.8110,2774.5380,2781.4020,2835.1570,9780727800,123390148348.0000,3,0.006137,1,-1.896011,0
2010-12-28,sh.000001,2768.0310,2775.1490,2730.4070,2732.9900,2781.4020,8433263200,96990632639.0000,3,0.005283,1,-1.740565,0
2010-12-29,sh.000001,2735.4760,2753.0250,2721.4790,2751.5270,2732.9900,6394127800,76202882886.0000,3,0.003992,1,0.678272,0
2010-12-30,sh.000001,2751.9730,2768.1260,2724.5410,2759.5750,2751.5270,7317204600,86056703442.0000,3,0.004568,1,0.292487,0
2010-12-31,sh.000001,2759.1620,2808.9260,2758.1310,2808.0770,2759.5750,8335021400,108441746000.0000,3,0.005204,1,1.757588,0
2011-01-04,sh.000001,2825.3290,2855.3960,2810.1080,2852.6480,2808.0770,11007279100,145659819257.0000,3,0.006825,1,1.587245,1
2011-01-05,sh.000001,2833.1170,2850.4930,2824.2960,2838.5930,2852.6480,10441528200,135264799911.0000,3,0.006474,1,-0.492698,1
2011-01-06,sh.000001,2838.4350,2853.8750,2816.9510,2824.1970,2838.5930,8470561600,113251589879.0000,3,0.005250,1,-0.507153,1
2011-01-07,sh.000001,2820.6650,2868.0050,2807.8700,2838.8010,2824.1970,11312956800,137163500552.0000,3,0.007012,1,0.517103,1
2011-01-10,sh.000001,2832.6220,2847.3580,2786.8610,2791.8090,2838.8010,9078087200,110796771362.0000,3,0.005627,1,-1.655345,1
2011-01-11,sh.000001,2783.4760,2810.7620,2770.3380,2804.0470,2791.8090,8055378000,94484834019.0000,3,0.004993,1,0.438355,1
2011-01-12,sh.000001,2811.7850,2828.4680,2788.1300,2821.3050,2804.0470,7924611700,88093030257.0000,3,0.004908,1,0.615461,1
2011-01-13,sh.000001,2830.5340,2837.5260,2810.8740,2827.7130,2821.3050,7488626500,87930916308.0000,3,0.004635,1,0.227128,1
2011-01-14,sh.000001,2817.0480,2817.0480,2780.4380,2791.3440,2827.7130,7675388000,90644705327.0000,3,0.004750,1,-1.286160,1
2011-01-17,sh.000001,2772.4500,2780.9420,2698.7810,2706.6600,2791.3440,9251911300,104849169136.0000,3,0.005726,1,-3.033810,1
2011-01-18,sh.000001,2696.1470,2715.4060,2683.3670,2708.9790,2706.6600,6037727600,67738468876.0000,3,0.003736,1,0.085681,1
2011-01-19,sh.000001,2707.8160,2759.6020,2700.8110,2758.0970,2708.9790,7849316900,89943624643.0000,3,0.004856,1,1.813152,1
2011-01-20,sh.000001,2752.7990,2752.7990,2676.1290,2677.6520,2758.0970,8604719100,95850318766.0000,3,0.005324,1,-2.916679,1
2011-01-21,sh.000001,2668.6770,2746.1780,2667.2860,2715.2940,2677.6520,9563903800,102843430980.0000,3,0.005915,1,1.405778,1
2011-01-24,sh.000001,2716.5240,2736.1090,2690.6520,2695.7200,2715.2940,8792080700,96191099725.0000,3,0.005436,1,-0.720879,1
2011-01-25,sh.000001,2691.6930,2701.0440,2661.4480,2677.4320,2695.7200,6948141200,75578247319.0000,3,0.004296,1,-0.678412,1
2011-01-26,sh.000001,2677.1720,2710.7380,2676.7690,2708.8140,2677.4320,6075089900,67295416034.0000,3,0.003756,1,1.172096,1
2011-01-27,sh.000001,2690.8250,2753.0010,2677.2100,2749.1500,2708.8140,10556916300,115247052001.0000,3,0.006527,1,1.489063,1
2011-01-28,sh.000001,2741.3140,2759.4400,2733.2910,2752.7500,2749.1500,8542799200,98480283957.0000,3,0.005281,1,0.130953,1
2011-01-31,sh.000001,2751.5270,2790.9210,2748.5380,2790.6940,2752.7500,9150281400,106841488912.0000,3,0.005656,1,1.378407,1
2011-02-01,sh.000001,2795.0710,2805.0490,2785.2960,2798.9600,2790.6940,7335009200,90093971270.0000,3,0.004512,1,0.296194,1
2011-02-09,sh.000001,2778.7010,2804.2080,2764.8670,2774.0650,2798.9600,8725778800,104839248017.0000,3,0.005368,1,-0.889438,1
2011-02-10,sh.000001,2769.6460,2819.0630,2760.1750,2818.1630,2774.0650,9791976300,117148637064.0000,3,0.006022,1,1.589658,1
2011-02-11,sh.000001,2815.1190,2835.4110,2807.6050,2827.3280,2818.1630,10775817100,127724538685.0000,3,0.006625,1,0.325205,1
2011-02-14,sh.000001,2828.5710,2906.2610,2828.5710,2899.1340,2827.3280,15424297000,179797617886.0000,3,0.009482,1,2.539718,1
2011-02-15,sh.000001,2900.4270,2934.4670,2892.6370,2899.2370,2899.1340,15244989800,187333867984.0000,3,0.009370,1,0.003554,1
2011-02-16,sh.000001,2893.6820,2924.1880,2882.5490,2923.8960,2899.2370,12780569700,160067647859.0000,3,0.007855,1,0.850532,1
2011-02-17,sh.000001,2929.2550,2939.2840,2905.0320,2926.9640,2923.8960,13041549800,169047618017.0000,3,0.008015,1,0.104932,1
2011-02-18,sh.000001,2924.2300,2924.2300,2890.2620,2899.7920,2926.9640,11377546300,142026766640.0000,3,0.006993,1,-0.928338,1
2011-02-21,sh.000001,2886.5400,2932.8200,2884.1910,2932.2460,2899.7920,11885588300,146223076330.0000,3,0.007302,1,1.119187,1
2011-02-22,sh.000001,2941.3180,2944.4130,2851.6200,2855.5160,2932.2460,15300462200,191781551911.0000,3,0.009399,1,-2.616765,1
2011-02-23,sh.000001,2844.9900,2868.4840,2839.1950,2862.6340,2855.5160,11108305900,137631214946.0000,3,0.006824,1,0.249269,1
2011-02-24,sh.000001,2861.3930,2881.5370,2854.5640,2878.6030,2862.6340,10977258800,137321708120.0000,3,0.006743,1,0.557843,1
2011-02-25,sh.000001,2876.7770,2890.3240,2848.6500,2878.5650,2878.6030,10009403900,124246938029.0000,3,0.006149,1,-0.001323,1
2011-02-28,sh.000001,2880.1700,2906.1690,2861.8170,2905.0530,2878.5650,11870576300,148337062867.0000,3,0.007284,1,0.920182,1
2011-03-01,sh.000001,2906.2850,2931.5800,2901.5520,2918.9200,2905.0530,13655504800,172228926431.0000,3,0.008380,1,0.477339,1
2011-03-02,sh.000001,2905.5140,2924.9630,2883.5660,2913.8080,2918.9200,13344225800,165439298142.0000,3,0.008188,1,-0.175127,1
2011-03-03,sh.000001,2918.7310,2937.5570,2900.7610,2902.9780,2913.8080,15048888400,177696887629.0000,3,0.009234,1,-0.371681,1
